"","weight","age","voted","party","registered","method_vote"
"2014",0.0893123042924415,24,"yes","Democrat","Yes","Voted by mail or absentee"
"2015",1.44776325031157,63,"yes","Republican","Yes","In person on election day"
"2016",0.458452110920755,39,"yes","Independent","Yes","In person on election day"
"2017",0.212090457919306,42,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2018",1.16391259581715,22,"yes","Republican","Yes","In person on election day"
"2019",1.70297929380952,41,"yes","Democrat","Yes","In person on election day"
"2020",1.16391259581715,19,"yes","Republican","Yes","In person on election day"
"2021",0.735693905051358,31,"yes","Independent","Yes","In person on election day"
"2022",0.472062214374407,74,"yes","Independent","Yes","Voted by mail or absentee"
"2023",0.155329498956847,64,"NAorMissing","Republican","Yes","Dontknow_skipped_notasked"
"2024",0.537722091345373,24,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2025",0.526519394601595,57,"yes","Republican","Yes","Voted by mail or absentee"
"2026",2.76508738799896,20,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"2027",0.683153637181824,64,"yes","Democrat","Yes","Voted by mail or absentee"
"2028",0.284059663194916,21,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2029",0.754508830409299,22,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2030",1.72656305968631,47,"yes","Democrat","Yes","In person on election day"
"2031",5.89056400075501,65,"yes","Republican","Yes","In person on election day"
"2032",1.00438002674322,28,"yes","Republican","Yes","In person on election day"
"2033",0.220818470446512,82,"yes","Independent","Yes","In person on election day"
"2034",0.739560016679277,24,"yes","Republican","Yes","In person on election day"
"2035",0.237048366543705,21,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2036",0.206726722153353,62,"no","Independent","Yes","Dontknow_skipped_notasked"
"2037",0.544092612225278,72,"yes","Democrat","Yes","In person on election day"
"2038",0.0792603417660774,57,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2039",0.148065437070181,46,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2040",0.549798486695793,63,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2041",0.0477584594027411,47,"yes","Democrat","Yes","In person on election day"
"2042",0.579607401469807,37,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2043",0.743105136241364,57,"yes","Democrat","Yes","In person on election day"
"2044",1.32814683643916,28,"yes","Republican","Yes","In person on election day"
"2045",0.0664388236227938,36,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2046",0.494929295528943,69,"yes","Democrat","Yes","In person on election day"
"2047",1.98780315677628,29,"NAorMissing","NAorMissing","DontKnow","Dontknow_skipped_notasked"
"2048",0.804751835177659,50,"yes","Democrat","Yes","In person on election day"
"2049",0.350255544170163,29,"NAorMissing","Independent","Yes","Dontknow_skipped_notasked"
"2050",1.42931956843803,50,"yes","Independent","Yes","In person on election day"
"2051",1.42931956843803,65,"yes","Independent","Yes","In person on election day"
"2052",0.534028577192901,32,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2053",1.40245995736094,81,"yes","Democrat","Yes","Voted by mail or absentee"
"2054",0.688771745418105,79,"yes","Democrat","Yes","In person on election day"
"2055",1.1996668303257,57,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"2056",3.45450525440707,43,"yes","Independent","Yes","In person on election day"
"2057",0.292728755175907,39,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2058",0.384073494858651,35,"yes","Democrat","Yes","In person on election day"
"2059",1.34636061630053,52,"yes","Republican","Yes","In person on election day"
"2060",1.16411531352443,86,"yes","Democrat","Yes","Voted by mail or absentee"
"2061",0.169023178139201,42,"yes","Other","Yes","Voted by mail or absentee"
"2062",0.0573400834656702,67,"yes","Other","Yes","In person on election day"
"2063",0.214227242317793,70,"yes","Democrat","Yes","Voted by mail or absentee"
"2064",1.49614866708086,58,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"2065",0.782363212039821,59,"yes","Independent","Yes","Voted by mail or absentee"
"2066",0.748411725438131,49,"yes","Independent","Yes","In person on election day"
"2067",0.579449245691285,39,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2068",0.933430319484406,69,"yes","Democrat","Yes","In person on election day"
"2069",3.25668397740225,55,"no","Independent","DontKnow","Dontknow_skipped_notasked"
"2070",0.998741317718884,44,"yes","Republican","Yes","In person on election day"
"2071",0.612373995272469,57,"yes","Democrat","Yes","In person on election day"
"2072",0.786446273715529,47,"yes","Democrat","Yes","In person on election day"
"2073",0.729383684564488,74,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2074",0.300826536472802,50,"yes","Democrat","Yes","Voted by mail or absentee"
"2075",1.62385436515513,26,"NAorMissing","NAorMissing","DontKnow","Dontknow_skipped_notasked"
"2076",0.62769712513968,61,"yes","Independent","Yes","In person on election day"
"2077",0.978808307592241,79,"yes","Democrat","Yes","In person on election day"
"2078",2.55882836179972,23,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"2079",0.609292690968984,63,"yes","Democrat","Yes","Voted by mail or absentee"
"2080",0.362758049422043,23,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2081",0.689856089642171,26,"yes","Democrat","Yes","In person on election day"
"2082",0.669783728504261,56,"yes","Republican","Yes","In person on election day"
"2083",1.18935213311414,67,"yes","Democrat","Yes","In person on election day"
"2084",0.353063041320842,59,"yes","Democrat","Yes","In person on election day"
"2085",0.185007456350628,61,"yes","Other","Yes","Voted by mail or absentee"
"2086",0.9231197719462,50,"yes","Republican","Yes","In person on election day"
"2087",1.05479183124452,40,"yes","Independent","Yes","In person on election day"
"2088",0.140635642515977,46,"yes","Democrat","Yes","In person on election day"
"2089",2.18652657998439,33,"yes","Independent","Yes","In person early"
"2090",0.268970393386543,47,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2091",0.192943142616067,36,"yes","Democrat","Yes","Voted by mail or absentee"
"2092",0.980806099165676,56,"yes","Independent","Yes","Voted by mail or absentee"
"2093",0.771780785446048,71,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"2094",0.458613108375374,62,"no","Republican","Yes","Dontknow_skipped_notasked"
"2095",0.17064360554046,58,"no","Independent","Yes","Dontknow_skipped_notasked"
"2096",0.103746059970409,27,"yes","Democrat","Yes","In person on election day"
"2097",0.606892197281824,52,"yes","Independent","Yes","In person on election day"
"2098",0.972174543645856,22,"yes","Democrat","Yes","Voted by mail or absentee"
"2099",0.949959418693993,74,"yes","Independent","Yes","In person on election day"
"2100",5.94012377994191,66,"yes","Independent","Yes","In person early"
"2101",0.254934293986757,24,"yes","Democrat","Yes","Voted by mail or absentee"
"2102",0.828557842621388,76,"yes","Republican","Yes","In person early"
"2103",0.818090951361555,41,"yes","Republican","Yes","In person on election day"
"2104",0.679135392386654,25,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2105",0.3686936392946,44,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2106",0.317219616502728,32,"no","Independent","No","Dontknow_skipped_notasked"
"2107",0.932357071917108,36,"yes","Republican","Yes","In person on election day"
"2108",0.226864020947265,52,"yes","Independent","Yes","In person on election day"
"2109",3.17152748286286,29,"no","Democrat","No","Dontknow_skipped_notasked"
"2110",0.460024425272381,50,"yes","Democrat","Yes","In person on election day"
"2111",1.22988169449586,38,"NAorMissing","Other","No","Dontknow_skipped_notasked"
"2112",0.669640051956293,63,"yes","Republican","Yes","Voted by mail or absentee"
"2113",1.05705273563234,68,"yes","Democrat","Yes","In person on election day"
"2114",0.500402306020669,61,"yes","Independent","Yes","In person on election day"
"2115",0.576580128211361,28,"yes","Democrat","Yes","Voted by mail or absentee"
"2116",0.30929546528608,59,"yes","Independent","Yes","In person early"
"2117",0.578510579435913,64,"yes","Other","Yes","Voted by mail or absentee"
"2118",0.413412926465982,61,"yes","Republican","Yes","Voted by mail or absentee"
"2119",1.17102531567536,34,"yes","Republican","Yes","In person on election day"
"2120",0.150637944095371,32,"no","Independent","Yes","Dontknow_skipped_notasked"
"2121",2.12436211214005,31,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"2122",1.92516834279018,70,"yes","Independent","Yes","In person on election day"
"2123",0.840430509618347,65,"yes","Republican","Yes","Voted by mail or absentee"
"2124",1.04813182706586,65,"yes","Independent","Yes","Voted by mail or absentee"
"2125",1.4607315779828,60,"yes","Democrat","Yes","In person on election day"
"2126",1.22495167236136,77,"yes","Independent","Yes","In person on election day"
"2127",0.613314994415426,36,"yes","Independent","Yes","In person on election day"
"2128",0.831498997821521,64,"yes","Republican","Yes","Voted by mail or absentee"
"2129",0.369322634161658,57,"yes","Democrat","Yes","In person on election day"
"2130",0.57240235840395,37,"yes","Democrat","Yes","Voted by mail or absentee"
"2131",0.175294102697152,57,"no","Democrat","Yes","Dontknow_skipped_notasked"
"2132",0.988207507029417,35,"yes","Independent","Yes","In person on election day"
"2133",2.75300936745205,25,"yes","Independent","Yes","In person on election day"
"2134",0.834904879820001,63,"yes","Democrat","Yes","In person on election day"
"2135",0.651981306948799,46,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2136",2.12150683842323,45,"yes","Independent","Yes","Voted by mail or absentee"
"2137",0.784252956147699,35,"yes","Independent","Yes","In person on election day"
"2138",0.334579100003926,69,"yes","Independent","Yes","In person on election day"
"2139",2.81065498835365,33,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2140",0.434678968974104,62,"yes","Democrat","Yes","In person on election day"
"2141",0.503776466705961,58,"yes","Democrat","Yes","In person on election day"
"2142",2.00515827670273,47,"yes","Independent","Yes","In person on election day"
"2143",0.396465528612732,22,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2144",3.12065341010725,80,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2145",0.137628080573969,30,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2146",0.852971458340894,67,"yes","Democrat","Yes","Voted by mail or absentee"
"2147",1.05298147169164,64,"yes","Democrat","Yes","Voted by mail or absentee"
"2148",0.704612067159691,25,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2149",1.24248939543937,49,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"2150",0.401733272632307,65,"yes","Independent","Yes","In person on election day"
"2151",0.17064360554046,50,"no","Democrat","Yes","Dontknow_skipped_notasked"
"2152",0.590916860579319,53,"yes","Democrat","Yes","In person on election day"
"2153",0.381535666480918,24,"no","Democrat","Yes","Dontknow_skipped_notasked"
"2154",0.683020476779882,50,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2155",1.40899997296283,20,"yes","Independent","Yes","In person on election day"
"2156",0.293531709868976,32,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2157",0.78661501195847,59,"yes","Independent","Yes","Voted by mail or absentee"
"2158",0.345634497925797,59,"yes","Independent","Yes","In person on election day"
"2159",0.868835121108492,27,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2160",1.5911568816249,61,"yes","Republican","Yes","In person on election day"
"2161",0.996497225359101,28,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2162",0.27866771323764,32,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2163",0.722987265887316,53,"yes","Democrat","Yes","In person on election day"
"2164",5.4539559306884,28,"yes","Republican","Yes","In person early"
"2165",0.57240235840395,33,"yes","Democrat","Yes","In person on election day"
"2166",0.722987265887316,64,"yes","Democrat","Yes","Voted by mail or absentee"
"2167",0.505001120056778,22,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2168",0.651477385989486,25,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2169",1.24248939543937,60,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"2170",6.45904275164827,22,"yes","Democrat","DontKnow","In person early"
"2171",0.28785306634187,50,"yes","Republican","Yes","In person on election day"
"2172",1.32084411813021,57,"yes","Independent","Yes","Voted by mail or absentee"
"2173",0.170419135139097,43,"yes","Democrat","Yes","In person on election day"
"2174",0.69938002083471,46,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2175",2.38815321834636,57,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"2176",3.12481853100353,44,"yes","Independent","Yes","In person on election day"
"2177",0.782610585040558,53,"yes","Independent","Yes","In person on election day"
"2178",0.0359544109969682,49,"NAorMissing","Independent","Yes","Dontknow_skipped_notasked"
"2179",0.729231607241507,54,"yes","Republican","Yes","In person on election day"
"2180",0.401946950614335,34,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2181",3.27220621400829,26,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2182",0.246538980561403,72,"no","Independent","Yes","Dontknow_skipped_notasked"
"2183",2.65306864098928,49,"yes","Republican","Yes","Voted by mail or absentee"
"2184",0.177217683666451,32,"no","Independent","Yes","Dontknow_skipped_notasked"
"2185",1.23956874346002,33,"yes","Independent","Yes","In person early"
"2186",1.12367584943293,57,"yes","Republican","Yes","In person on election day"
"2187",0.545313705229336,52,"yes","Independent","Yes","In person on election day"
"2188",0.840430509618347,55,"yes","Republican","Yes","In person on election day"
"2189",0.437252512854916,60,"yes","Republican","Yes","Voted by mail or absentee"
"2190",0.387015073568531,50,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2191",0.908287001897482,43,"yes","Independent","Yes","In person early"
"2192",0.508036062189367,44,"yes","Democrat","Yes","In person on election day"
"2193",0.740620680737962,53,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"2194",1.72814113887614,35,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2195",0.662523582533509,63,"yes","Democrat","Yes","In person on election day"
"2196",0.182919807958424,32,"no","Republican","Yes","Dontknow_skipped_notasked"
"2197",0.742473849465686,52,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"2198",0.683020476779882,60,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2199",0.30517351595732,55,"no","Democrat","No","Dontknow_skipped_notasked"
"2200",0.578510579435913,56,"yes","Republican","Yes","In person on election day"
"2201",0.436401657143544,27,"yes","Democrat","Yes","In person on election day"
"2202",2.1423428468976,36,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"2203",0.571757674136528,31,"yes","Democrat","Yes","In person early"
"2204",1.26945414652969,37,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"2205",0.3686936392946,38,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2206",0.645716286459881,31,"yes","Independent","Yes","In person on election day"
"2207",0.529664058638324,43,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2208",0.194757028752837,40,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2209",3.03346042484763,27,"yes","Independent","DontKnow","In person on election day"
"2210",0.714543716086065,42,"yes","Republican","Yes","Voted by mail or absentee"
"2211",0.564989082651887,36,"yes","Republican","Yes","In person on election day"
"2212",0.932357071917108,40,"yes","Republican","Yes","In person early"
"2213",1.07258119558724,44,"yes","Democrat","Yes","In person on election day"
"2214",0.306644581085765,36,"no","Democrat","Yes","Dontknow_skipped_notasked"
"2215",0.172968813496195,33,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2216",1.18209047780358,22,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2217",2.40094831094882,79,"yes","Republican","Yes","Voted by mail or absentee"
"2218",0.293510402408637,21,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2219",0.359364418454196,63,"yes","Independent","Yes","Voted by mail or absentee"
"2220",0.910509240579062,67,"yes","Independent","Yes","In person on election day"
"2221",1.15169791924579,64,"yes","Independent","Yes","Voted by mail or absentee"
"2222",0.387682512833296,64,"yes","Democrat","Yes","In person on election day"
"2223",4.34589781097544,19,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2224",1.71554428416689,30,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2225",0.461401688692821,23,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2226",2.24917801308812,68,"yes","Democrat","Yes","Voted by mail or absentee"
"2227",0.3686936392946,39,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2228",0.718390968305881,61,"no","Republican","Yes","Dontknow_skipped_notasked"
"2229",0.158891709729219,25,"no","Other","Yes","Dontknow_skipped_notasked"
"2230",2.09891122266895,59,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2231",1.1996668303257,51,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2232",0.121813885903672,47,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2233",0.89236127148199,85,"yes","Democrat","Yes","Voted by mail or absentee"
"2234",0.46262057147371,34,"yes","Independent","Yes","In person early"
"2235",0.107880113506834,67,"no","Independent","Yes","Dontknow_skipped_notasked"
"2236",1.18209047780358,23,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2237",0.200940798596964,33,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2238",2.21502821302394,27,"yes","Republican","Yes","In person on election day"
"2239",1.38072320569909,35,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"2240",0.171593699125318,28,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2241",0.317304528143618,35,"yes","Other","Yes","In person on election day"
"2242",0.985685827329419,51,"no","Independent","No","Dontknow_skipped_notasked"
"2243",0.85181998042383,47,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2244",1.09755865983401,61,"yes","Democrat","Yes","In person early"
"2245",1.75962488417172,70,"yes","Democrat","Yes","Voted by mail or absentee"
"2246",0.789143999471854,36,"yes","Democrat","Yes","In person early"
"2247",1.133056144791,36,"yes","Democrat","Yes","In person on election day"
"2248",0.205718418907383,27,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2249",1.28019888640487,36,"NAorMissing","Other","No","Dontknow_skipped_notasked"
"2250",0.653637418574435,29,"yes","Other","Yes","In person on election day"
"2251",0.515738822707297,44,"yes","Independent","Yes","In person on election day"
"2252",0.333522317575959,43,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2253",0.356499947636554,50,"yes","Independent","Yes","In person early"
"2254",0.0690829155323466,29,"yes","Independent","Yes","In person early"
"2255",0.401946950614335,44,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2256",0.434594241289036,58,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2257",0.947747095000001,19,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2258",0.296819816131028,33,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2259",0.68246506036648,36,"yes","Democrat","Yes","In person on election day"
"2260",1.2758478984941,61,"yes","Republican","Yes","In person early"
"2261",1.05945015113403,54,"yes","Democrat","Yes","In person on election day"
"2262",2.23093087107402,31,"no","Democrat","No","Dontknow_skipped_notasked"
"2263",0.159359681317327,33,"no","Democrat","Yes","Dontknow_skipped_notasked"
"2264",1.22495167236136,71,"yes","Republican","Yes","In person on election day"
"2265",4.48573063671666,21,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2266",0.0913682488471282,34,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2267",1.52789673039556,23,"yes","Democrat","Yes","In person on election day"
"2268",0.722652485396015,44,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2269",0.579449245691285,35,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2270",0.449071652470184,65,"yes","Democrat","Yes","Voted by mail or absentee"
"2271",0.257489561716535,32,"yes","Democrat","Yes","Voted by mail or absentee"
"2272",0.20486621883725,68,"no","Independent","Yes","Dontknow_skipped_notasked"
"2273",1.0153856759025,42,"yes","Democrat","Yes","In person on election day"
"2274",1.18208017155583,19,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2275",1.10112120962785,44,"yes","Independent","Yes","In person early"
"2276",0.462489510782692,66,"yes","Democrat","Yes","In person early"
"2277",0.531187764881189,49,"yes","Independent","Yes","In person on election day"
"2278",1.52768232438698,74,"yes","Republican","Yes","Voted by mail or absentee"
"2279",0.308790221473047,31,"yes","Democrat","Yes","In person on election day"
"2280",0.0830715565420638,67,"yes","Democrat","Yes","Voted by mail or absentee"
"2281",2.53534332300118,26,"yes","Independent","Yes","In person on election day"
"2282",1.34547365367405,72,"yes","Republican","Yes","In person on election day"
"2283",1.48565847936625,58,"yes","Democrat","Yes","Voted by mail or absentee"
"2284",0.286527610675837,37,"yes","Independent","Yes","In person on election day"
"2285",0.652854022704739,30,"yes","Democrat","Yes","Voted by mail or absentee"
"2286",0.698357793443571,64,"yes","Democrat","Yes","Voted by mail or absentee"
"2287",0.653637418574435,24,"yes","Democrat","Yes","In person on election day"
"2288",0.70264318950211,65,"yes","Republican","Yes","Voted by mail or absentee"
"2289",0.330897571404414,34,"yes","Democrat","Yes","In person on election day"
"2290",0.884199620138644,49,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"2291",0.067541111629788,49,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2292",0.517089464484409,19,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2293",0.513975215304997,50,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"2294",0.28872571091616,33,"yes","Democrat","Yes","Voted by mail or absentee"
"2295",0.574977699954096,35,"yes","Republican","Yes","Voted by mail or absentee"
"2296",0.793673898605929,26,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2297",0.871609709233121,35,"yes","Republican","Yes","In person on election day"
"2298",0.579449245691285,33,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2299",1.89399441915514,32,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2300",0.432605696809972,46,"yes","Independent","Yes","In person on election day"
"2301",0.722774495072583,21,"yes","Independent","Yes","In person on election day"
"2302",0.159712670259846,51,"yes","Independent","Yes","In person early"
"2303",1.52789673039556,27,"yes","Democrat","Yes","In person on election day"
"2304",3.056356515289,28,"yes","Republican","Yes","In person early"
"2305",0.629278919925265,52,"yes","Independent","Yes","In person on election day"
"2306",0.271124481582668,63,"yes","Republican","Yes","Voted by mail or absentee"
"2307",1.26945414652969,35,"no","Independent","No","Dontknow_skipped_notasked"
"2308",1.63583612622522,24,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2309",0.156607473114643,58,"yes","Democrat","Yes","In person on election day"
"2310",1.93870181715881,35,"yes","Republican","Yes","In person on election day"
"2311",3.3346739723161,38,"yes","Republican","Yes","In person on election day"
"2312",0.320813036292654,46,"yes","Independent","Yes","In person early"
"2313",0.108469783134165,49,"no","Democrat","Yes","Dontknow_skipped_notasked"
"2314",7.05809914914153,36,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2315",3.17628713437006,30,"yes","Democrat","Yes","In person on election day"
"2316",1.7303197257395,59,"yes","Democrat","Yes","Voted by mail or absentee"
"2317",0.69919721253031,54,"yes","Republican","Yes","In person on election day"
"2318",13.0030581579209,94,"yes","Other","DontKnow","In person on election day"
"2319",3.26086059348854,78,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2320",2.24167668234545,23,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2321",0.585195640035205,30,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2322",0.681254910344092,51,"yes","Republican","Yes","Voted by mail or absentee"
"2323",0.814831772264258,57,"yes","Democrat","Yes","In person early"
"2324",1.01730104785757,55,"yes","Republican","Yes","Voted by mail or absentee"
"2325",0.949959418693993,70,"yes","Republican","Yes","Voted by mail or absentee"
"2326",0.534013060541605,71,"yes","Republican","Yes","Voted by mail or absentee"
"2327",0.36084346049107,69,"yes","Independent","Yes","Voted by mail or absentee"
"2328",0.638391223581851,64,"yes","Independent","Yes","In person on election day"
"2329",1.47843530759771,76,"yes","Democrat","Yes","In person on election day"
"2330",0.126642376030949,61,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2331",0.253178746841831,60,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2332",0.246662185413422,30,"yes","Democrat","Yes","In person on election day"
"2333",0.741090507510522,61,"yes","Democrat","Yes","In person on election day"
"2334",0.612451405516358,64,"yes","Republican","Yes","In person on election day"
"2335",0.949959418693993,77,"yes","Republican","Yes","In person on election day"
"2336",0.103601596252352,67,"yes","Democrat","Yes","Voted by mail or absentee"
"2337",0.712690192037163,63,"yes","Democrat","Yes","In person on election day"
"2338",0.055852807636254,67,"yes","Democrat","Yes","Voted by mail or absentee"
"2339",0.226864020947265,53,"yes","Democrat","Yes","In person on election day"
"2340",1.10501641234196,30,"yes","Independent","Yes","In person on election day"
"2341",0.952831379923714,24,"yes","Independent","Yes","Voted by mail or absentee"
"2342",0.19970170318451,30,"no","Independent","Yes","Dontknow_skipped_notasked"
"2343",0.167415915590243,30,"no","Democrat","Yes","Dontknow_skipped_notasked"
"2344",0.499383042874624,88,"yes","Democrat","Yes","In person early"
"2345",2.14154677184526,30,"yes","Republican","Yes","In person on election day"
"2346",1.52789673039556,22,"yes","Democrat","Yes","In person on election day"
"2347",0.199811305072213,45,"yes","Democrat","Yes","Voted by mail or absentee"
"2348",0.666525650721519,63,"yes","Independent","Yes","Voted by mail or absentee"
"2349",0.267430416757913,32,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2350",0.0391009416065558,53,"yes","Independent","Yes","In person on election day"
"2351",0.520959783131668,22,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2352",0.651595643002584,67,"yes","Independent","Yes","In person on election day"
"2353",0.375990286410008,60,"yes","Independent","Yes","Voted by mail or absentee"
"2354",0.526035870844254,53,"yes","Democrat","Yes","In person on election day"
"2355",1.92516834279018,73,"yes","Republican","Yes","In person on election day"
"2356",0.131065818641465,33,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2357",2.76761982344665,42,"yes","Democrat","Yes","In person on election day"
"2358",0.971772883569036,70,"yes","Independent","Yes","In person on election day"
"2359",0.579449245691285,39,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2360",0.641674731365988,36,"yes","Democrat","Yes","In person on election day"
"2361",0.268961696268275,27,"yes","Democrat","Yes","In person early"
"2362",0.510511389400521,38,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2363",0.278980361774463,40,"yes","Independent","Yes","In person on election day"
"2364",1.4305654834659,22,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"2365",0.86518692635385,31,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"2366",0.663513908730201,46,"yes","Democrat","Yes","In person on election day"
"2367",0.479579178666628,39,"yes","Independent","Yes","In person on election day"
"2368",2.83170903467729,23,"yes","Republican","Yes","Voted by mail or absentee"
"2369",0.367732796998017,46,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2370",0.924905410142961,64,"yes","Democrat","Yes","In person on election day"
"2371",0.80098010158917,52,"yes","Republican","Yes","In person on election day"
"2372",4.48573063671666,21,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2373",1.18925130981695,41,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
